query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
141,How effective is Cognitive Behavioral Therapy in treating Major Depressive Disorder?,0.7715746304029494,"""Improved: [DP]0.37[/DP] Deteriorated: [DP]0.37[/DP] No Change: [DP]0.26[/DP]""","""Improved: 1.89 Deteriorated: 3.91 No Change: 0.65""","""Improved: 1.37 Deteriorated: 0 No Change: 0""","""Improved: 0 Deteriorated: 0 No Change: 0""","""Improved: 0 Deteriorated: 4.37 No Change: 0""","""Improved: [DP]25.6957[/DP] Deteriorated: [DP]0.0105[/DP] No Change: [DP]0.0005[/DP]""","""Improved: [DP]852.5408[/DP] Deteriorated: [DP]707.7776[/DP] No Change: [DP]nan[/DP]""","""Improved: [DP]0.1788[/DP] Deteriorated: [DP]0.2963[/DP] No Change: [DP]0.3479[/DP]""","""Improved: [DP]0.0[/DP] Deteriorated: [DP]21.8099[/DP] No Change: [DP]0.0[/DP]""","""Improved: [DP]636.0872[/DP] Deteriorated: [DP]360.4778[/DP] No Change: [DP]0.0[/DP]""","""Improved: [DP]0.1435[/DP] Deteriorated: [DP]0.0147[/DP] No Change: [DP]4.6117[/DP]"""
142,How many Female patients have Bipolar Disorder and are on Antidepressants?,0.5370197253372814,"""The result is [DP]11[/DP].""","""The result is 8.06.""","""The result is 11.0.""","""The result is 19.09.""","""The result is 0.""","""The result is [DP]0.0007[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]25.5695[/DP].""","""The result is [DP]254.2985[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]322.4924[/DP]."""
143,How many patients with emotional state Neutral are on Antipsychotics?,1.0368546195518356,"""The result is [DP]10[/DP].""","""The result is 9.51.""","""The result is 16.0.""","""The result is 9.91.""","""The result is 16.0.""","""The result is [DP]999.9933[/DP].""","""The result is [DP]487.2259[/DP].""","""The result is [DP]16.3888[/DP].""","""The result is [DP]0.0041[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.3533[/DP]."""
144,How effective is Interpersonal Therapy in treating Bipolar Disorder?,0.8993786248373329,"""No Change: [DP]0.37[/DP] Improved: [DP]0.33[/DP] Deteriorated: [DP]0.3[/DP]""","""No Change: 0.86 Improved: 0.58 Deteriorated: 0""","""No Change: 0.37 Improved: 1.33 Deteriorated: 0.3""","""No Change: 1.62 Improved: 10.11 Deteriorated: 0""","""No Change: 6.37 Improved: 0 Deteriorated: 0""","""No Change: [DP]0.0[/DP] Improved: [DP]0.099[/DP] Deteriorated: [DP]0.0002[/DP]""","""No Change: [DP]921.2988[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]0.2937[/DP] Improved: [DP]0.1294[/DP] Deteriorated: [DP]2.0552[/DP]""","""No Change: [DP]110.148[/DP] Improved: [DP]682.1025[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]0.0462[/DP] Improved: [DP]0.0149[/DP] Deteriorated: [DP]6.2728[/DP]"""
145,What is the average sleep quality of patients on Anxiolytics with Panic Disorder?,0.21977188989255456,"""The result is [DP]6.71[/DP].""","""The result is 6.04.""","""The result is 6.71.""","""The result is 5.35.""","""The result is 15.71.""","""The result is [DP]941.5206[/DP].""","""The result is [DP]256.084[/DP].""","""The result is [DP]0.6938[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.5049[/DP]."""
146,What diagnosis is most common among patients with emotional state Happy?,0.21977188989255456,"""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder"""
147,How effective is Mindfulness-Based Therapy in treating Bipolar Disorder?,0.18273699254356746,"""Deteriorated: [DP]0.38[/DP] Improved: [DP]0.38[/DP] No Change: [DP]0.25[/DP]""","""Deteriorated: 0 Improved: 0.65 No Change: 0.4""","""Deteriorated: 0.38 Improved: 0.38 No Change: 0""","""Deteriorated: 29.86 Improved: 21.98 No Change: 7.27""","""Deteriorated: 0 Improved: 52.38 No Change: 0""","""Deteriorated: [DP]0.0003[/DP] Improved: [DP]25.9707[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]nan[/DP] Improved: [DP]nan[/DP] No Change: [DP]112.1494[/DP]""","""Deteriorated: [DP]0.1417[/DP] Improved: [DP]0.2192[/DP] No Change: [DP]0.0318[/DP]""","""Deteriorated: [DP]39.9476[/DP] Improved: [DP]0.0012[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]nan[/DP] Improved: [DP]0.0[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]20.0748[/DP] Improved: [DP]6.0093[/DP] No Change: [DP]8.7081[/DP]"""
148,What is the average sleep quality of patients on Antipsychotics with Bipolar Disorder?,0.9189598761607718,"""The result is [DP]6.88[/DP].""","""The result is 7.15.""","""The result is 4.88.""","""The result is 0.""","""The result is 17.88.""","""The result is [DP]1.421[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.9278[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1298[/DP]."""
149,How effective is Interpersonal Therapy in treating Major Depressive Disorder?,0.7715746304029494,"""No Change: [DP]0.59[/DP] Deteriorated: [DP]0.22[/DP] Improved: [DP]0.19[/DP]""","""No Change: 0.73 Deteriorated: 0 Improved: 1.87""","""No Change: 0.59 Deteriorated: 2.22 Improved: 0.19""","""No Change: 2.03 Deteriorated: 0 Improved: 0""","""No Change: 0.59 Deteriorated: 10.22 Improved: 0""","""No Change: [DP]0.0101[/DP] Deteriorated: [DP]0.0[/DP] Improved: [DP]21.6456[/DP]""","""No Change: [DP]688.4137[/DP] Deteriorated: [DP]nan[/DP] Improved: [DP]0.0[/DP]""","""No Change: [DP]0.1248[/DP] Deteriorated: [DP]0.2615[/DP] Improved: [DP]0.1314[/DP]""","""No Change: [DP]1.8451[/DP] Deteriorated: [DP]997.8206[/DP] Improved: [DP]0.001[/DP]""","""No Change: [DP]nan[/DP] Deteriorated: [DP]0.0[/DP] Improved: [DP]nan[/DP]""","""No Change: [DP]5.7231[/DP] Deteriorated: [DP]0.1202[/DP] Improved: [DP]5.02[/DP]"""
150,How many Female patients have Panic Disorder and are on Mood Stabilizers?,0.7715746304029494,"""The result is [DP]9[/DP].""","""The result is 8.99.""","""The result is 12.0.""","""The result is 16.66.""","""The result is 4.0.""","""The result is [DP]47.4246[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]14.1307[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]406.9623[/DP].""","""The result is [DP]0.7023[/DP]."""
151,How many patients with emotional state Excited are on Anxiolytics?,0.18273699254356746,"""The result is [DP]13[/DP].""","""The result is 26.47.""","""The result is 13.0.""","""The result is 29.14.""","""The result is 21.0.""","""The result is [DP]999.8241[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]4.7042[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.0983[/DP]."""
152,How many patients with emotional state Stressed are on Mood Stabilizers?,0.4216476246561033,"""The result is [DP]10[/DP].""","""The result is 10.49.""","""The result is 10.0.""","""The result is 8.03.""","""The result is 9.0.""","""The result is [DP]998.5641[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]161.665[/DP].""","""The result is [DP]991.8209[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]93.3551[/DP]."""
153,How many Male patients have Bipolar Disorder and are on Anxiolytics?,0.23211822891717815,"""The result is [DP]9[/DP].""","""The result is 7.95.""","""The result is 9.0.""","""The result is 46.81.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]5.6512[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]93.2109[/DP]."""
154,How many Male patients have Panic Disorder and are on Anxiolytics?,0.1,"""The result is [DP]11[/DP].""","""The result is 10.86.""","""The result is 11.0.""","""The result is 42.69.""","""The result is 0.""","""The result is [DP]0.0346[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.0887[/DP].""","""The result is [DP]0.5078[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]4.7294[/DP]."""
155,What therapy types are used alongside Benzodiazepines?,0.45188719028566016,"""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']"""
156,What is the average sleep quality of patients on Antidepressants with Panic Disorder?,0.21977188989255456,"""The result is [DP]6.36[/DP].""","""The result is 11.45.""","""The result is 6.36.""","""The result is 26.06.""","""The result is 0.""","""The result is [DP]985.3714[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.8852[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.6446[/DP]."""
157,What is the average sleep quality of patients on SSRIs with Panic Disorder?,0.1,"""The result is [DP]6.36[/DP].""","""The result is 0.""","""The result is 6.36.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0381[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.417[/DP].""","""The result is [DP]531.0978[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1454[/DP]."""
158,What is the average sleep quality of patients on Antipsychotics with Major Depressive Disorder?,0.45188719028566016,"""The result is [DP]6.11[/DP].""","""The result is 4.72.""","""The result is 6.11.""","""The result is 18.17.""","""The result is 9.11.""","""The result is [DP]5.3758[/DP].""","""The result is [DP]764.822[/DP].""","""The result is [DP]7.9261[/DP].""","""The result is [DP]16.4974[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]5.8147[/DP]."""
159,How many patients have treatment duration over 12 weeks and are on SSRIs?,0.1,"""The result is [DP]35[/DP].""","""The result is 20.14.""","""The result is 35.0.""","""The result is 46.45.""","""The result is 0.""","""The result is [DP]33.9893[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]17.7538[/DP].""","""The result is [DP]2.5058[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]173.8387[/DP]."""
160,How effective is Interpersonal Therapy in treating Generalized Anxiety?,0.8617224173568258,"""Improved: [DP]0.41[/DP] No Change: [DP]0.35[/DP] Deteriorated: [DP]0.24[/DP]""","""Improved: 3.71 No Change: 0 Deteriorated: 0""","""Improved: 0 No Change: 0 Deteriorated: 1.24""","""Improved: 0 No Change: 0 Deteriorated: 0""","""Improved: 4.41 No Change: 0 Deteriorated: 0.24""","""Improved: [DP]0.0961[/DP] No Change: [DP]138.5043[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]404.7479[/DP] No Change: [DP]0.0[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]0.5368[/DP] No Change: [DP]0.0207[/DP] Deteriorated: [DP]0.2496[/DP]""","""Improved: [DP]37.1871[/DP] No Change: [DP]0.0025[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]nan[/DP] No Change: [DP]610.7324[/DP] Deteriorated: [DP]nan[/DP]""","""Improved: [DP]1.2123[/DP] No Change: [DP]16.406[/DP] Deteriorated: [DP]0.0096[/DP]"""
161,How effective is Interpersonal Therapy in treating Panic Disorder?,0.918142078633442,"""Deteriorated: [DP]0.4[/DP] Improved: [DP]0.32[/DP] No Change: [DP]0.28[/DP]""","""Deteriorated: 1.86 Improved: 0.6 No Change: 0.68""","""Deteriorated: 0 Improved: 0.32 No Change: 0.28""","""Deteriorated: 0 Improved: 5.22 No Change: 1.93""","""Deteriorated: 1.4 Improved: 0 No Change: 0.28""","""Deteriorated: [DP]0.0634[/DP] Improved: [DP]567.6764[/DP] No Change: [DP]999.9354[/DP]""","""Deteriorated: [DP]318.9193[/DP] Improved: [DP]781.9477[/DP] No Change: [DP]458.1103[/DP]""","""Deteriorated: [DP]0.0973[/DP] Improved: [DP]4.5767[/DP] No Change: [DP]0.1241[/DP]""","""Deteriorated: [DP]0.0088[/DP] Improved: [DP]0.0012[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]nan[/DP] Improved: [DP]0.0[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]3.5244[/DP] Improved: [DP]0.0063[/DP] No Change: [DP]0.0179[/DP]"""
162,How many patients have treatment duration over 12 weeks and are on Anxiolytics?,0.9181457884751146,"""The result is [DP]37[/DP].""","""The result is 36.71.""","""The result is 37.0.""","""The result is 30.46.""","""The result is 43.0.""","""The result is [DP]0.4835[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]150.5365[/DP].""","""The result is [DP]999.997[/DP].""","""The result is [DP]753.2886[/DP].""","""The result is [DP]1.6412[/DP]."""
163,What is the average stress level for Male patients diagnosed with Panic Disorder?,0.9189598761607718,"""The result is [DP]7.55[/DP].""","""The result is 7.15.""","""The result is 9.55.""","""The result is 7.91.""","""The result is 2.55.""","""The result is [DP]999.9251[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.7797[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]140.8161[/DP]."""
164,What is the average stress level for Female patients diagnosed with Panic Disorder?,0.9189598761607718,"""The result is [DP]7.69[/DP].""","""The result is 6.91.""","""The result is 9.69.""","""The result is 15.27.""","""The result is 0.""","""The result is [DP]0.0215[/DP].""","""The result is [DP]884.1109[/DP].""","""The result is [DP]10.7727[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]171.6719[/DP]."""
165,How many Female patients have Major Depressive Disorder and are on Benzodiazepines?,0.45188719028566016,"""The result is [DP]15[/DP].""","""The result is 15.36.""","""The result is 16.0.""","""The result is 40.06.""","""The result is 17.0.""","""The result is [DP]13.1439[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.1325[/DP].""","""The result is [DP]962.6163[/DP].""","""The result is [DP]867.3291[/DP].""","""The result is [DP]1.1396[/DP]."""
166,How many Male patients have Panic Disorder and are on Mood Stabilizers?,1.1038400552956573,"""The result is [DP]11[/DP].""","""The result is 11.75.""","""The result is 10.0.""","""The result is 7.09.""","""The result is 9.0.""","""The result is [DP]991.7576[/DP].""","""The result is [DP]653.3044[/DP].""","""The result is [DP]0.7415[/DP].""","""The result is [DP]340.8927[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]50.3675[/DP]."""
167,What is the average sleep quality of patients on Benzodiazepines with Generalized Anxiety?,1.350541224549904,"""The result is [DP]6.86[/DP].""","""The result is 7.07.""","""The result is 6.86.""","""The result is 6.65.""","""The result is 8.86.""","""The result is [DP]0.0069[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]111.4096[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]281.2839[/DP].""","""The result is [DP]39.8529[/DP]."""
168,How effective is Dialectical Behavioral Therapy in treating Generalized Anxiety?,0.794007125837763,"""No Change: [DP]0.38[/DP] Improved: [DP]0.32[/DP] Deteriorated: [DP]0.3[/DP]""","""No Change: 0.48 Improved: 0.78 Deteriorated: 0.76""","""No Change: 0.38 Improved: 0 Deteriorated: 0.3""","""No Change: 8.54 Improved: 3.64 Deteriorated: 2.55""","""No Change: 6.38 Improved: 0 Deteriorated: 3.3""","""No Change: [DP]0.0069[/DP] Improved: [DP]0.1747[/DP] Deteriorated: [DP]0.001[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]232.8665[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]0.2805[/DP] Improved: [DP]0.3527[/DP] Deteriorated: [DP]0.1569[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]0.0324[/DP] Deteriorated: [DP]891.9086[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]0.0[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]0.3334[/DP] Improved: [DP]1.7112[/DP] Deteriorated: [DP]0.2553[/DP]"""
169,How many Male patients have Major Depressive Disorder and are on Anxiolytics?,0.5226303807974494,"""The result is [DP]11[/DP].""","""The result is 10.47.""","""The result is 11.0.""","""The result is 2.92.""","""The result is 29.0.""","""The result is [DP]2.0734[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]10.2606[/DP].""","""The result is [DP]5.8964[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.9688[/DP]."""
170,What therapy types are used alongside SSRIs?,0.9189598761607718,"""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']"""
171,How many Female patients have Major Depressive Disorder and are on Mood Stabilizers?,0.9189598761607718,"""The result is [DP]9[/DP].""","""The result is 9.05.""","""The result is 7.0.""","""The result is 7.31.""","""The result is 4.0.""","""The result is [DP]999.4727[/DP].""","""The result is [DP]770.3828[/DP].""","""The result is [DP]5.5553[/DP].""","""The result is [DP]58.8605[/DP].""","""The result is [DP]767.3394[/DP].""","""The result is [DP]2.3952[/DP]."""
172,How many patients with emotional state Stressed are on Benzodiazepines?,0.18273699254356746,"""The result is [DP]11[/DP].""","""The result is 16.1.""","""The result is 11.0.""","""The result is 9.83.""","""The result is 34.0.""","""The result is [DP]0.005[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]18.7366[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.1222[/DP]."""
173,How many Female patients have Panic Disorder and are on SSRIs?,0.1,"""The result is [DP]11[/DP].""","""The result is 19.51.""","""The result is 11.0.""","""The result is 0.""","""The result is 5.0.""","""The result is [DP]999.9971[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]87.5995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]256.0109[/DP]."""
174,How many Male patients have Generalized Anxiety and are on Mood Stabilizers?,0.9189598761607718,"""The result is [DP]16[/DP].""","""The result is 14.03.""","""The result is 14.0.""","""The result is 30.12.""","""The result is 23.0.""","""The result is [DP]0.1432[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]8.6445[/DP].""","""The result is [DP]6.5178[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]284.841[/DP]."""
175,How many patients with emotional state Neutral are on Anxiolytics?,0.9181457884751146,"""The result is [DP]15[/DP].""","""The result is 16.81.""","""The result is 17.0.""","""The result is 9.33.""","""The result is 11.0.""","""The result is [DP]34.1631[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]68.2816[/DP].""","""The result is [DP]0.1406[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]39.9094[/DP]."""
176,How effective is Dialectical Behavioral Therapy in treating Bipolar Disorder?,0.4216476246561033,"""Improved: [DP]0.4[/DP] Deteriorated: [DP]0.37[/DP] No Change: [DP]0.23[/DP]""","""Improved: 0 Deteriorated: 1.35 No Change: 0""","""Improved: 0.4 Deteriorated: 0.37 No Change: 0.23""","""Improved: 5.29 Deteriorated: 0 No Change: 3.19""","""Improved: 4.4 Deteriorated: 0 No Change: 17.23""","""Improved: [DP]971.945[/DP] Deteriorated: [DP]0.8653[/DP] No Change: [DP]72.8289[/DP]""","""Improved: [DP]nan[/DP] Deteriorated: [DP]438.0621[/DP] No Change: [DP]nan[/DP]""","""Improved: [DP]0.26[/DP] Deteriorated: [DP]0.0165[/DP] No Change: [DP]0.0313[/DP]""","""Improved: [DP]886.752[/DP] Deteriorated: [DP]0.0[/DP] No Change: [DP]959.9439[/DP]""","""Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP] No Change: [DP]nan[/DP]""","""Improved: [DP]0.5241[/DP] Deteriorated: [DP]0.0166[/DP] No Change: [DP]0.0085[/DP]"""
177,What is the average sleep quality of patients on SSRIs with Generalized Anxiety?,0.8617224173568258,"""The result is [DP]6.56[/DP].""","""The result is 7.45.""","""The result is 7.56.""","""The result is 10.58.""","""The result is 10.56.""","""The result is [DP]0.0012[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]10.1982[/DP].""","""The result is [DP]999.942[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]14.4563[/DP]."""
178,How effective is Cognitive Behavioral Therapy in treating Generalized Anxiety?,0.9145856197269706,"""No Change: [DP]0.46[/DP] Improved: [DP]0.42[/DP] Deteriorated: [DP]0.12[/DP]""","""No Change: 2.57 Improved: 0.38 Deteriorated: 0""","""No Change: 0.46 Improved: 0 Deteriorated: 0.12""","""No Change: 4.85 Improved: 0 Deteriorated: 6.53""","""No Change: 2.46 Improved: 0 Deteriorated: 1.12""","""No Change: [DP]21.4217[/DP] Improved: [DP]870.8523[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]0.2905[/DP] Improved: [DP]0.2183[/DP] Deteriorated: [DP]0.2856[/DP]""","""No Change: [DP]1.8609[/DP] Improved: [DP]0.0[/DP] Deteriorated: [DP]0.221[/DP]""","""No Change: [DP]nan[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]6.395[/DP] Improved: [DP]0.0115[/DP] Deteriorated: [DP]0.055[/DP]"""
179,What diagnosis is most common among patients with emotional state Depressed?,0.9145856197269706,"""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder"""
180,How effective is Dialectical Behavioral Therapy in treating Panic Disorder?,0.7715746304029494,"""Improved: [DP]0.44[/DP] No Change: [DP]0.34[/DP] Deteriorated: [DP]0.22[/DP]""","""Improved: 0 No Change: 0.59 Deteriorated: 1.25""","""Improved: 0 No Change: 0.34 Deteriorated: 0.22""","""Improved: 8.82 No Change: 0 Deteriorated: 5.07""","""Improved: 0 No Change: 0.34 Deteriorated: 2.22""","""Improved: [DP]341.0901[/DP] No Change: [DP]0.0004[/DP] Deteriorated: [DP]1.4373[/DP]""","""Improved: [DP]nan[/DP] No Change: [DP]nan[/DP] Deteriorated: [DP]764.2994[/DP]""","""Improved: [DP]3.4406[/DP] No Change: [DP]0.4012[/DP] Deteriorated: [DP]0.4281[/DP]""","""Improved: [DP]791.3571[/DP] No Change: [DP]999.9919[/DP] Deteriorated: [DP]2.6465[/DP]""","""Improved: [DP]nan[/DP] No Change: [DP]0.0[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]0.0424[/DP] No Change: [DP]0.2831[/DP] Deteriorated: [DP]0.0573[/DP]"""
181,What is the average sleep quality of patients on Antipsychotics with Generalized Anxiety?,0.9189598761607718,"""The result is [DP]6.35[/DP].""","""The result is 4.97.""","""The result is 6.35.""","""The result is 3.53.""","""The result is 0.""","""The result is [DP]999.7894[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]25.6093[/DP].""","""The result is [DP]3.3761[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]66.3581[/DP]."""
182,How many patients with emotional state Stressed are on Anxiolytics?,0.9189598761607718,"""The result is [DP]12[/DP].""","""The result is 12.38.""","""The result is 13.0.""","""The result is 9.98.""","""The result is 19.0.""","""The result is [DP]0.0005[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.0082[/DP].""","""The result is [DP]0.0068[/DP].""","""The result is [DP]753.6202[/DP].""","""The result is [DP]0.9853[/DP]."""
183,What is the average sleep quality of patients on Mood Stabilizers with Bipolar Disorder?,0.4216476246561033,"""The result is [DP]6.35[/DP].""","""The result is 14.53.""","""The result is 7.35.""","""The result is 2.32.""","""The result is 25.35.""","""The result is [DP]1.6394[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]11.2362[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]2.8084[/DP]."""
184,What is the average sleep quality of patients on Antipsychotics with Panic Disorder?,1.1038400552956573,"""The result is [DP]6.1[/DP].""","""The result is 6.55.""","""The result is 2.1.""","""The result is 4.16.""","""The result is 5.1.""","""The result is [DP]535.8727[/DP].""","""The result is [DP]833.3798[/DP].""","""The result is [DP]0.4471[/DP].""","""The result is [DP]998.1141[/DP].""","""The result is [DP]363.0253[/DP].""","""The result is [DP]59.2611[/DP]."""
185,How many Male patients have Bipolar Disorder and are on Antidepressants?,1.1038400552956573,"""The result is [DP]11[/DP].""","""The result is 11.31.""","""The result is 10.0.""","""The result is 10.44.""","""The result is 15.0.""","""The result is [DP]981.1698[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]5.7227[/DP].""","""The result is [DP]999.0355[/DP].""","""The result is [DP]713.6051[/DP].""","""The result is [DP]34.9075[/DP]."""
