query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
143,How many patients with emotional state Neutral are on Antipsychotics?,0.6,"""The result is [DP]10[/DP].""","""The result is 9.22.""","""The result is 12.0.""","""The result is 10.21.""","""The result is 0.""","""The result is [DP]2.552[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]23.2162[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]233.4555[/DP]."""
144,How effective is Interpersonal Therapy in treating Bipolar Disorder?,0.1,"""No Change: [DP]0.37[/DP] Improved: [DP]0.33[/DP] Deteriorated: [DP]0.3[/DP]""","""No Change: 0 Improved: 3.16 Deteriorated: 10.66""","""No Change: 0.37 Improved: 0.33 Deteriorated: 0.3""","""No Change: 0 Improved: 55.01 Deteriorated: 107.56""","""No Change: 0 Improved: 0 Deteriorated: 0""","""No Change: [DP]75.8117[/DP] Improved: [DP]0.0064[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]nan[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]0.4033[/DP] Improved: [DP]3.7423[/DP] Deteriorated: [DP]0.0147[/DP]""","""No Change: [DP]999.5185[/DP] Improved: [DP]63.8346[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]0.8259[/DP] Improved: [DP]0.0206[/DP] Deteriorated: [DP]1.882[/DP]"""
145,What is the average sleep quality of patients on Anxiolytics with Panic Disorder?,1.0,"""The result is [DP]6.71[/DP].""","""The result is 6.71.""","""The result is 8.71.""","""The result is 11.79.""","""The result is 11.71.""","""The result is [DP]0.0144[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]19.8391[/DP].""","""The result is [DP]0.0343[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1741[/DP]."""
146,What diagnosis is most common among patients with emotional state Happy?,1.2,"""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder""","""Major Depressive Disorder"""
147,How effective is Mindfulness-Based Therapy in treating Bipolar Disorder?,1.3,"""Deteriorated: [DP]0.38[/DP] Improved: [DP]0.38[/DP] No Change: [DP]0.25[/DP]""","""Deteriorated: 0.52 Improved: 0.25 No Change: 0.8""","""Deteriorated: 0 Improved: 2.38 No Change: 22.25""","""Deteriorated: 0 Improved: 0.28 No Change: 1.41""","""Deteriorated: 4.38 Improved: 0 No Change: 5.25""","""Deteriorated: [DP]0.0009[/DP] Improved: [DP]0.0001[/DP] No Change: [DP]0.1336[/DP]""","""Deteriorated: [DP]816.8624[/DP] Improved: [DP]0.0[/DP] No Change: [DP]nan[/DP]""","""Deteriorated: [DP]0.3656[/DP] Improved: [DP]0.2229[/DP] No Change: [DP]7.9659[/DP]""","""Deteriorated: [DP]86.339[/DP] Improved: [DP]0.0[/DP] No Change: [DP]0.0003[/DP]""","""Deteriorated: [DP]0.0[/DP] Improved: [DP]835.1022[/DP] No Change: [DP]nan[/DP]""","""Deteriorated: [DP]0.0599[/DP] Improved: [DP]0.0105[/DP] No Change: [DP]0.1565[/DP]"""
148,What is the average sleep quality of patients on Antipsychotics with Bipolar Disorder?,1.2,"""The result is [DP]6.88[/DP].""","""The result is 6.98.""","""The result is 4.88.""","""The result is 5.4.""","""The result is 0.88.""","""The result is [DP]999.9376[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.392[/DP].""","""The result is [DP]993.1136[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1892[/DP]."""
149,How effective is Interpersonal Therapy in treating Major Depressive Disorder?,0.7,"""No Change: [DP]0.59[/DP] Deteriorated: [DP]0.22[/DP] Improved: [DP]0.19[/DP]""","""No Change: 0 Deteriorated: 2.21 Improved: 0""","""No Change: 0.59 Deteriorated: 0.22 Improved: 0""","""No Change: 1.4 Deteriorated: 0 Improved: 13.33""","""No Change: 2.59 Deteriorated: 0 Improved: 0""","""No Change: [DP]0.0001[/DP] Deteriorated: [DP]0.1179[/DP] Improved: [DP]0.0[/DP]""","""No Change: [DP]727.2553[/DP] Deteriorated: [DP]542.8627[/DP] Improved: [DP]nan[/DP]""","""No Change: [DP]0.9651[/DP] Deteriorated: [DP]0.3399[/DP] Improved: [DP]0.1768[/DP]""","""No Change: [DP]999.9847[/DP] Deteriorated: [DP]0.0[/DP] Improved: [DP]0.0[/DP]""","""No Change: [DP]0.0[/DP] Deteriorated: [DP]743.5849[/DP] Improved: [DP]nan[/DP]""","""No Change: [DP]0.2057[/DP] Deteriorated: [DP]1.6432[/DP] Improved: [DP]2.8403[/DP]"""
150,How many Female patients have Panic Disorder and are on Mood Stabilizers?,0.5,"""The result is [DP]9[/DP].""","""The result is 8.62.""","""The result is 9.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]852.6438[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.5592[/DP].""","""The result is [DP]0.3848[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1936[/DP]."""
151,How many patients with emotional state Excited are on Anxiolytics?,1.5,"""The result is [DP]13[/DP].""","""The result is 12.67.""","""The result is 14.0.""","""The result is 11.92.""","""The result is 15.0.""","""The result is [DP]0.0156[/DP].""","""The result is [DP]921.1403[/DP].""","""The result is [DP]2.5582[/DP].""","""The result is [DP]849.0239[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.1829[/DP]."""
152,How many patients with emotional state Stressed are on Mood Stabilizers?,0.3,"""The result is [DP]10[/DP].""","""The result is 4.08.""","""The result is 10.0.""","""The result is 0.""","""The result is 28.0.""","""The result is [DP]0.0867[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]7.5868[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]293.9206[/DP]."""
153,How many Male patients have Bipolar Disorder and are on Anxiolytics?,1.1,"""The result is [DP]9[/DP].""","""The result is 12.71.""","""The result is 6.0.""","""The result is 9.61.""","""The result is 8.0.""","""The result is [DP]998.5868[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]18.4819[/DP].""","""The result is [DP]1.0167[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]44.2056[/DP]."""
154,How many Male patients have Panic Disorder and are on Anxiolytics?,1.5,"""The result is [DP]11[/DP].""","""The result is 12.94.""","""The result is 6.0.""","""The result is 11.07.""","""The result is 12.0.""","""The result is [DP]2.22[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]78.5057[/DP].""","""The result is [DP]18.6484[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]66.9596[/DP]."""
155,What therapy types are used alongside Benzodiazepines?,0.3,"""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']""","""['Cognitive Behavioral Therapy' 'Interpersonal Therapy'\n 'Mindfulness-Based Therapy' 'Dialectical Behavioral Therapy']"""
156,What is the average sleep quality of patients on Antidepressants with Panic Disorder?,2.0,"""The result is [DP]6.36[/DP].""","""The result is 5.72.""","""The result is 6.36.""","""The result is 2.26.""","""The result is 6.36.""","""The result is [DP]0.3627[/DP].""","""The result is [DP]565.8953[/DP].""","""The result is [DP]65.8015[/DP].""","""The result is [DP]154.8527[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]78.9239[/DP]."""
157,What is the average sleep quality of patients on SSRIs with Panic Disorder?,0.4,"""The result is [DP]6.36[/DP].""","""The result is 6.03.""","""The result is 6.36.""","""The result is 0.""","""The result is 0.""","""The result is [DP]4.0141[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]19.5232[/DP].""","""The result is [DP]999.8476[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]17.0384[/DP]."""
158,What is the average sleep quality of patients on Antipsychotics with Major Depressive Disorder?,1.0,"""The result is [DP]6.11[/DP].""","""The result is 6.4.""","""The result is 6.11.""","""The result is 9.3.""","""The result is 6.11.""","""The result is [DP]999.587[/DP].""","""The result is [DP]104.1701[/DP].""","""The result is [DP]1.8971[/DP].""","""The result is [DP]5.2636[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]9.1781[/DP]."""
159,How many patients have treatment duration over 12 weeks and are on SSRIs?,0.2,"""The result is [DP]35[/DP].""","""The result is 15.67.""","""The result is 36.0.""","""The result is 0.""","""The result is 29.0.""","""The result is [DP]0.0002[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]16.8546[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]283.4744[/DP]."""
160,How effective is Interpersonal Therapy in treating Generalized Anxiety?,0.6,"""Improved: [DP]0.41[/DP] No Change: [DP]0.35[/DP] Deteriorated: [DP]0.24[/DP]""","""Improved: 1.4 No Change: 0 Deteriorated: 6.35""","""Improved: 0.41 No Change: 0.35 Deteriorated: 0.24""","""Improved: 5.0 No Change: 0 Deteriorated: 0""","""Improved: 7.41 No Change: 2.35 Deteriorated: 2.24""","""Improved: [DP]237.863[/DP] No Change: [DP]0.0[/DP] Deteriorated: [DP]0.001[/DP]""","""Improved: [DP]161.5472[/DP] No Change: [DP]417.2758[/DP] Deteriorated: [DP]720.5259[/DP]""","""Improved: [DP]0.0726[/DP] No Change: [DP]0.2554[/DP] Deteriorated: [DP]0.0846[/DP]""","""Improved: [DP]0.0[/DP] No Change: [DP]938.852[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]nan[/DP] No Change: [DP]0.0[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]0.0242[/DP] No Change: [DP]0.8843[/DP] Deteriorated: [DP]2.3343[/DP]"""
161,How effective is Interpersonal Therapy in treating Panic Disorder?,0.9,"""Deteriorated: [DP]0.4[/DP] Improved: [DP]0.32[/DP] No Change: [DP]0.28[/DP]""","""Deteriorated: 1.06 Improved: 4.2 No Change: 0""","""Deteriorated: 2.4 Improved: 0 No Change: 5.28""","""Deteriorated: 0 Improved: 0.52 No Change: 2.13""","""Deteriorated: 0 Improved: 1.32 No Change: 3.28""","""Deteriorated: [DP]0.0029[/DP] Improved: [DP]0.9764[/DP] No Change: [DP]1.8417[/DP]""","""Deteriorated: [DP]nan[/DP] Improved: [DP]nan[/DP] No Change: [DP]nan[/DP]""","""Deteriorated: [DP]0.459[/DP] Improved: [DP]0.0099[/DP] No Change: [DP]0.2055[/DP]""","""Deteriorated: [DP]0.0[/DP] Improved: [DP]0.002[/DP] No Change: [DP]0.0[/DP]""","""Deteriorated: [DP]nan[/DP] Improved: [DP]0.0[/DP] No Change: [DP]nan[/DP]""","""Deteriorated: [DP]14.0823[/DP] Improved: [DP]0.7277[/DP] No Change: [DP]0.0297[/DP]"""
162,How many patients have treatment duration over 12 weeks and are on Anxiolytics?,1.5,"""The result is [DP]37[/DP].""","""The result is 38.71.""","""The result is 35.0.""","""The result is 37.54.""","""The result is 44.0.""","""The result is [DP]5.0135[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]7.5744[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]210.4816[/DP]."""
163,What is the average stress level for Male patients diagnosed with Panic Disorder?,1.1,"""The result is [DP]7.55[/DP].""","""The result is 7.37.""","""The result is 11.55.""","""The result is 2.62.""","""The result is 13.55.""","""The result is [DP]0.0083[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]19.3363[/DP].""","""The result is [DP]999.3111[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.4734[/DP]."""
164,What is the average stress level for Female patients diagnosed with Panic Disorder?,0.8,"""The result is [DP]7.69[/DP].""","""The result is 13.99.""","""The result is 6.69.""","""The result is 15.79.""","""The result is 14.69.""","""The result is [DP]0.3268[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]2.7113[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]697.9104[/DP].""","""The result is [DP]12.1059[/DP]."""
165,How many Female patients have Major Depressive Disorder and are on Benzodiazepines?,1.3,"""The result is [DP]15[/DP].""","""The result is 15.9.""","""The result is 21.0.""","""The result is 19.12.""","""The result is 13.0.""","""The result is [DP]371.6762[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.7925[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1.0203[/DP]."""
166,How many Male patients have Panic Disorder and are on Mood Stabilizers?,0.9,"""The result is [DP]11[/DP].""","""The result is 11.44.""","""The result is 9.0.""","""The result is 10.75.""","""The result is 17.0.""","""The result is [DP]0.8953[/DP].""","""The result is [DP]60.0497[/DP].""","""The result is [DP]89.5928[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.5135[/DP]."""
167,What is the average sleep quality of patients on Benzodiazepines with Generalized Anxiety?,0.6,"""The result is [DP]6.86[/DP].""","""The result is 6.95.""","""The result is 7.86.""","""The result is 0.""","""The result is 6.86.""","""The result is [DP]0.001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.6197[/DP].""","""The result is [DP]997.7379[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.1842[/DP]."""
168,How effective is Dialectical Behavioral Therapy in treating Generalized Anxiety?,0.6,"""No Change: [DP]0.38[/DP] Improved: [DP]0.32[/DP] Deteriorated: [DP]0.3[/DP]""","""No Change: 0.6 Improved: 1.2 Deteriorated: 0""","""No Change: 0.38 Improved: 0 Deteriorated: 0.3""","""No Change: 0.23 Improved: 5.54 Deteriorated: 15.0""","""No Change: 0 Improved: 6.32 Deteriorated: 2.3""","""No Change: [DP]8.3413[/DP] Improved: [DP]0.0177[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]832.6061[/DP] Improved: [DP]0.0[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]4.5904[/DP] Improved: [DP]0.0249[/DP] Deteriorated: [DP]1.3073[/DP]""","""No Change: [DP]0.0365[/DP] Improved: [DP]916.65[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]nan[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]0.1242[/DP] Improved: [DP]0.2064[/DP] Deteriorated: [DP]4.8853[/DP]"""
169,How many Male patients have Major Depressive Disorder and are on Anxiolytics?,1.4,"""The result is [DP]11[/DP].""","""The result is 12.05.""","""The result is 12.0.""","""The result is 17.08.""","""The result is 15.0.""","""The result is [DP]0.0812[/DP].""","""The result is [DP]734.1505[/DP].""","""The result is [DP]6.8641[/DP].""","""The result is [DP]999.9974[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]2.0193[/DP]."""
170,What therapy types are used alongside SSRIs?,1.3,"""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']""","""['Mindfulness-Based Therapy' 'Cognitive Behavioral Therapy'\n 'Interpersonal Therapy' 'Dialectical Behavioral Therapy']"""
171,How many Female patients have Major Depressive Disorder and are on Mood Stabilizers?,0.3,"""The result is [DP]9[/DP].""","""The result is 14.87.""","""The result is 9.0.""","""The result is 0.""","""The result is 23.0.""","""The result is [DP]0.032[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]4.417[/DP].""","""The result is [DP]0.0024[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]4.2443[/DP]."""
172,How many patients with emotional state Stressed are on Benzodiazepines?,1.3,"""The result is [DP]11[/DP].""","""The result is 11.43.""","""The result is 13.0.""","""The result is 13.56.""","""The result is 8.0.""","""The result is [DP]2.6556[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.2598[/DP].""","""The result is [DP]0.001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]129.1654[/DP]."""
173,How many Female patients have Panic Disorder and are on SSRIs?,1.7,"""The result is [DP]11[/DP].""","""The result is 11.48.""","""The result is 11.0.""","""The result is 11.44.""","""The result is 16.0.""","""The result is [DP]6.273[/DP].""","""The result is [DP]574.8247[/DP].""","""The result is [DP]17.934[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.2736[/DP]."""
174,How many Male patients have Generalized Anxiety and are on Mood Stabilizers?,1.0,"""The result is [DP]16[/DP].""","""The result is 16.29.""","""The result is 16.0.""","""The result is 16.57.""","""The result is 17.0.""","""The result is [DP]15.7669[/DP].""","""The result is [DP]62.9259[/DP].""","""The result is [DP]9.089[/DP].""","""The result is [DP]695.0465[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]293.0864[/DP]."""
175,How many patients with emotional state Neutral are on Anxiolytics?,1.8,"""The result is [DP]15[/DP].""","""The result is 16.6.""","""The result is 8.0.""","""The result is 18.93.""","""The result is 18.0.""","""The result is [DP]0.0654[/DP].""","""The result is [DP]306.9489[/DP].""","""The result is [DP]11.3891[/DP].""","""The result is [DP]999.97[/DP].""","""The result is [DP]896.8928[/DP].""","""The result is [DP]154.7616[/DP]."""
176,How effective is Dialectical Behavioral Therapy in treating Bipolar Disorder?,0.9,"""Improved: [DP]0.4[/DP] Deteriorated: [DP]0.37[/DP] No Change: [DP]0.23[/DP]""","""Improved: 0.4 Deteriorated: 0 No Change: 0.42""","""Improved: 0.4 Deteriorated: 0.37 No Change: 0""","""Improved: 8.22 Deteriorated: 0 No Change: 7.6""","""Improved: 6.4 Deteriorated: 1.37 No Change: 0""","""Improved: [DP]0.0[/DP] Deteriorated: [DP]724.6404[/DP] No Change: [DP]421.9498[/DP]""","""Improved: [DP]941.2703[/DP] Deteriorated: [DP]nan[/DP] No Change: [DP]nan[/DP]""","""Improved: [DP]0.1426[/DP] Deteriorated: [DP]0.5996[/DP] No Change: [DP]0.0601[/DP]""","""Improved: [DP]999.7574[/DP] Deteriorated: [DP]150.0815[/DP] No Change: [DP]615.2389[/DP]""","""Improved: [DP]nan[/DP] Deteriorated: [DP]nan[/DP] No Change: [DP]598.58[/DP]""","""Improved: [DP]10.7149[/DP] Deteriorated: [DP]0.0344[/DP] No Change: [DP]8.9471[/DP]"""
177,What is the average sleep quality of patients on SSRIs with Generalized Anxiety?,1.4,"""The result is [DP]6.56[/DP].""","""The result is 6.62.""","""The result is 9.56.""","""The result is 7.39.""","""The result is 5.56.""","""The result is [DP]24.8044[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]22.0513[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]849.5739[/DP].""","""The result is [DP]49.3516[/DP]."""
178,How effective is Cognitive Behavioral Therapy in treating Generalized Anxiety?,0.2,"""No Change: [DP]0.46[/DP] Improved: [DP]0.42[/DP] Deteriorated: [DP]0.12[/DP]""","""No Change: 14.49 Improved: 1.99 Deteriorated: 7.86""","""No Change: 0.46 Improved: 0.42 Deteriorated: 0.12""","""No Change: 18.3 Improved: 13.17 Deteriorated: 0""","""No Change: 4.46 Improved: 0 Deteriorated: 34.12""","""No Change: [DP]0.0134[/DP] Improved: [DP]0.0003[/DP] Deteriorated: [DP]0.0004[/DP]""","""No Change: [DP]nan[/DP] Improved: [DP]nan[/DP] Deteriorated: [DP]0.0[/DP]""","""No Change: [DP]2.5761[/DP] Improved: [DP]2.0312[/DP] Deteriorated: [DP]0.6296[/DP]""","""No Change: [DP]0.0[/DP] Improved: [DP]0.0001[/DP] Deteriorated: [DP]0.1977[/DP]""","""No Change: [DP]nan[/DP] Improved: [DP]472.3571[/DP] Deteriorated: [DP]nan[/DP]""","""No Change: [DP]0.0413[/DP] Improved: [DP]0.1076[/DP] Deteriorated: [DP]0.0551[/DP]"""
179,What diagnosis is most common among patients with emotional state Depressed?,0.5,"""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder""","""Panic Disorder"""
180,How effective is Dialectical Behavioral Therapy in treating Panic Disorder?,2.0,"""Improved: [DP]0.44[/DP] No Change: [DP]0.34[/DP] Deteriorated: [DP]0.22[/DP]""","""Improved: 1.42 No Change: 0 Deteriorated: 1.47""","""Improved: 5.44 No Change: 0.34 Deteriorated: 0""","""Improved: 2.02 No Change: 0 Deteriorated: 0.22""","""Improved: 0 No Change: 0 Deteriorated: 0""","""Improved: [DP]29.861[/DP] No Change: [DP]190.7644[/DP] Deteriorated: [DP]0.0041[/DP]""","""Improved: [DP]0.0[/DP] No Change: [DP]0.0[/DP] Deteriorated: [DP]0.0[/DP]""","""Improved: [DP]2.579[/DP] No Change: [DP]4.6268[/DP] Deteriorated: [DP]0.4602[/DP]""","""Improved: [DP]0.0[/DP] No Change: [DP]999.0187[/DP] Deteriorated: [DP]0.0007[/DP]""","""Improved: [DP]423.8948[/DP] No Change: [DP]nan[/DP] Deteriorated: [DP]nan[/DP]""","""Improved: [DP]0.8319[/DP] No Change: [DP]0.7797[/DP] Deteriorated: [DP]0.0898[/DP]"""
181,What is the average sleep quality of patients on Antipsychotics with Generalized Anxiety?,0.6,"""The result is [DP]6.35[/DP].""","""The result is 5.36.""","""The result is 6.35.""","""The result is 2.55.""","""The result is 10.35.""","""The result is [DP]977.419[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.6667[/DP].""","""The result is [DP]0.0067[/DP].""","""The result is [DP]249.3406[/DP].""","""The result is [DP]0.9541[/DP]."""
182,How many patients with emotional state Stressed are on Anxiolytics?,0.5,"""The result is [DP]12[/DP].""","""The result is 12.65.""","""The result is 10.0.""","""The result is 9.29.""","""The result is 0.""","""The result is [DP]203.1816[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.3873[/DP].""","""The result is [DP]635.404[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]20.6736[/DP]."""
183,What is the average sleep quality of patients on Mood Stabilizers with Bipolar Disorder?,1.6,"""The result is [DP]6.35[/DP].""","""The result is 7.0.""","""The result is 1.35.""","""The result is 0.29.""","""The result is 7.35.""","""The result is [DP]14.6839[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]8.8025[/DP].""","""The result is [DP]0.024[/DP].""","""The result is [DP]677.7966[/DP].""","""The result is [DP]0.2609[/DP]."""
184,What is the average sleep quality of patients on Antipsychotics with Panic Disorder?,1.0,"""The result is [DP]6.1[/DP].""","""The result is 5.24.""","""The result is 8.1.""","""The result is 6.3.""","""The result is 0.""","""The result is [DP]6.3496[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]22.9393[/DP].""","""The result is [DP]0.0086[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.5609[/DP]."""
185,How many Male patients have Bipolar Disorder and are on Antidepressants?,1.3,"""The result is [DP]11[/DP].""","""The result is 10.96.""","""The result is 16.0.""","""The result is 9.02.""","""The result is 8.0.""","""The result is [DP]0.0008[/DP].""","""The result is [DP]860.2077[/DP].""","""The result is [DP]1.2659[/DP].""","""The result is [DP]999.9958[/DP].""","""The result is [DP]785.3046[/DP].""","""The result is [DP]1.0133[/DP]."""
186,What is the average sleep quality of patients on SSRIs with Major Depressive Disorder?,0.6,"""The result is [DP]5.85[/DP].""","""The result is 9.29.""","""The result is 6.85.""","""The result is 4.32.""","""The result is 12.85.""","""The result is [DP]71.0573[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]2.9997[/DP].""","""The result is [DP]0.0011[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.9683[/DP]."""
187,How many Female patients have Major Depressive Disorder and are on Anxiolytics?,1.9,"""The result is [DP]9[/DP].""","""The result is 9.58.""","""The result is 1.0.""","""The result is 9.07.""","""The result is 10.0.""","""The result is [DP]0.5927[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.1528[/DP].""","""The result is [DP]0.0012[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]98.6386[/DP]."""
188,What is the average sleep quality of patients on Mood Stabilizers with Generalized Anxiety?,1.9,"""The result is [DP]6.54[/DP].""","""The result is 7.66.""","""The result is 6.54.""","""The result is 8.75.""","""The result is 3.54.""","""The result is [DP]15.8322[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]21.2546[/DP].""","""The result is [DP]0.0021[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]11.5339[/DP]."""
189,What is the average sleep quality of patients on Antidepressants with Bipolar Disorder?,0.5,"""The result is [DP]6.64[/DP].""","""The result is 4.72.""","""The result is 6.64.""","""The result is 21.3.""","""The result is 21.64.""","""The result is [DP]7.1806[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]3.3839[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]12.129[/DP]."""
